State Code,State Name (In English),District Code,District Name (In English),District Name (Local),District Version,District Census 2001 Code,District Census 2011 Code,Sub District Code,Sub District Name,Sub District Name (Local),Subdistrict Version,Sub District Census 2001 Code,Sub District Census 2011 Code,Development Block Code,Development Block Name (In English),Development Block Name (Local),Development Block Version,Village Code,Village Name (In English),Village Name (Local),Village Category,Village Status,Village Census 2001 Code,Village Census 2011 Code
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645421,Lalajig Bay (Ac),,Rural,Un-Inhabitant,19600.0,645421
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645362,Laxmanpur (Rv),,Rural,Inhabitant,16000.0,645362
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645372,Long Island (Rv),,Rural,Inhabitant,19700.0,645372
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645426,Lorrojig (Fc) & Vishnu Nallaha (Apwdc),,Rural,Un-Inhabitant,20300.0,645426
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645409,Macarthy Valley (Efa),,Rural,Un-Inhabitant,18100.0,645409
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645422,Merk Bay (Ac),,Rural,Un-Inhabitant,19800.0,645422
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645433,Middle Strait (Jppc),,Rural,Un-Inhabitant,21600.0,645433
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645354,Mithila (Rv),,Rural,Inhabitant,14800.0,645354
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645382,Nayagarh (Rv),,Rural,Inhabitant,22000.0,645382
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645431,Nilambur (Efa),,Rural,Un-Inhabitant,21100.0,645431
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645379,Nilambur (Rv),,Rural,Inhabitant,21500.0,645379
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645350,Nimbutala (Rv),,Rural,Inhabitant,14400.0,645350
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645347,Padmanabhapuram (Rv),,Rural,Inhabitant,14000.0,645347
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645391,Panchawati (Efa),,Rural,Un-Inhabitant,14200.0,645391
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645348,Panchawati (Rv),,Rural,Inhabitant,14100.0,645348
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645428,Papita Dera (Fc),,Rural,Un-Inhabitant,20500.0,645428
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645392,Parnasala II (Fc),,Rural,Un-Inhabitant,15200.0,645392
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645357,Parnasala (Rv),,Rural,Inhabitant,15100.0,645357
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645424,Pawajig (Fc),,Rural,Un-Inhabitant,20100.0,645424
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645425,Pawajig & Nayadera (Fc),,Rural,Un-Inhabitant,20200.0,645425
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645420,Porlob Depot. (Fc),,Rural,Un-Inhabitant,19500.0,645420
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645405,Porlobjig No.10 (Fc & Jppc),,Rural,Un-Inhabitant,17500.0,645405
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645403,"Porlobjig No. 15 (Fc, Apwdc & Jppc)",,Rural,Un-Inhabitant,17300.0,645403
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645413,"Porlobjig No. 3 (Jppc, Apwdc & Anifpdc)",,Rural,Un-Inhabitant,18500.0,645413
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645406,Porlobjig No.9 (Jppc),,Rural,Un-Inhabitant,17600.0,645406
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645434,Raglachang (Nayadera) (Fc),,Rural,Un-Inhabitant,21800.0,645434
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645381,Raglachang (Rv),,Rural,Inhabitant,21900.0,645381
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645435,Rajatgarh (Efa),,Rural,Un-Inhabitant,22200.0,645435
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645383,Rajatgarh (Rv),,Rural,Inhabitant,22100.0,645383
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645344,Ramachandra Nagar (Rv),,Rural,Inhabitant,13300.0,645344
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645356,Rampur (Rv),,Rural,Inhabitant,15000.0,645356
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645355,Rangat (Rv),,Rural,Inhabitant,14900.0,645355
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645358,Sabari (Rv),,Rural,Inhabitant,15300.0,645358
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645396,Sagwan Nallaha (Fc),,Rural,Un-Inhabitant,16400.0,645396
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645366,Saktigarh (Rv),,Rural,Inhabitant,17100.0,645366
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645429,Sanker Nallaha (Pwdc),,Rural,Un-Inhabitant,20600.0,645429
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645370,Santanu (Rv),,Rural,Inhabitant,18700.0,645370
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645427,Sastri Nallah (Fc),,Rural,Un-Inhabitant,20400.0,645427
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645346,Shivapuram (Rv),,Rural,Inhabitant,13900.0,645346
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645360,Shyamkund (Rv),,Rural,Inhabitant,15700.0,645360
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645389,Sippi Tikry (Efa),,Rural,Un-Inhabitant,13700.0,645389
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645353,Sitapur (Rv),,Rural,Inhabitant,14700.0,645353
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645432,"South Creek (Efa, Fc & Apwdc)",,Rural,Un-Inhabitant,21200.0,645432
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645438,Spike Island (Ja),,Rural,Un-Inhabitant,22700.0,645438
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645373,Strait Island (As),,Rural,Un-Inhabitant,20000.0,645373
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645390,Sukha Nallaha (Efa),,Rural,Un-Inhabitant,13800.0,645390
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645377,Sundergarh (Rv) (Including Efa),,Rural,Inhabitant,21300.0,645377
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645345,Thiruvanchikulam (Rv),,Rural,Inhabitant,13500.0,645345
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645387,Thoraktang (Fc),,Rural,Un-Inhabitant,13400.0,645387
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645376,Udhaygarh (Rv),,Rural,Inhabitant,20900.0,645376
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645363,Urmilapur (Rv),,Rural,Inhabitant,16100.0,645363
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645371,Uttara (Rv),,Rural,Inhabitant,18800.0,645371
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645361,Vishnupur (Rv),,Rural,Inhabitant,15800.0,645361
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645436,Wrafter'S Creek (Efa),,Rural,Un-Inhabitant,22400.0,645436
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645384,Wrafter'S Creek (Rv),,Rural,Inhabitant,22300.0,645384
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645415,Yeratiljig No. 10 (Jppc),,Rural,Un-Inhabitant,19000.0,645415
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645408,Yeratiljig No. 11 (Jppc),,Rural,Un-Inhabitant,17900.0,645408
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645407,Yeratiljig No. 9 (Jppc),,Rural,Un-Inhabitant,17800.0,645407
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645368,Yeratiljig (Rv),,Rural,Inhabitant,18000.0,645368
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645448,Alipur (Rv),,Rural,Inhabitant,25000.0,645448
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645464,Aniket (Rv),,Rural,Inhabitant,27000.0,645464
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645507,Anjali Nallaha (Jppc),,Rural,Un-Inhabitant,26000.0,645507
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645478,Badmash Pahar (Rv),,Rural,Inhabitant,28500.0,645478
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645477,Balughat (Rv),,Rural,Un-Inhabitant,28400.0,645477
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645516,Bambooflat,बम्बूफ्लैट,Rural,Inhabitant,40101000.0,645516
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645505,Beach Dera (Efa),,Rural,Un-Inhabitant,24900.0,645505
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645494,Between Middle Strait (Jppc) & Jirkatang (Ja),,Rural,Un-Inhabitant,23000.0,645494
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645459,Bindraban (Rv),,Rural,Inhabitant,26500.0,645459
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645465,Caddlegunj (Rv) (Incl. Sona Pahar & Hazari Bagh (Jppc),,Rural,Inhabitant,27100.0,645465
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645510,Chouldari(Lohabarrack),,Rural,Inhabitant,28300.0,645510
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645480,Chouldari (Rv),,Rural,Inhabitant,28700.0,645480
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645500,Coffee Plot,,Rural,Un-Inhabitant,23800.0,645500
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645470,Colinpur (Rv),,Rural,Inhabitant,27600.0,645470
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645479,Craikabad (Rv),,Rural,Inhabitant,28600.0,645479
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645481,Dhanikhari (Rv),,Rural,Inhabitant,28800.0,645481
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645467,Dundas Point (Rv),,Rural,Inhabitant,27300.0,645467
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645458,Ferrargunj (Rv),,Rural,Inhabitant,26400.0,645458
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645491,Flat Bay (Rv),,Rural,Un-Inhabitant,30300.0,645491
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645452,Govindapuram (Rv),,Rural,Inhabitant,25400.0,645452
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645488,Guptapara (Rv),,Rural,Inhabitant,29900.0,645488
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645512,Hashmatabad (Efa),,Rural,Un-Inhabitant,29400.0,645512
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645485,Hashmatabad (Rv),,Rural,Inhabitant,29300.0,645485
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645457,Herbertabad (Rv),,Rural,Inhabitant,26300.0,645457
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645473,Hobdipur (Rv),,Rural,Inhabitant,27900.0,645473
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645482,Homfreygunj (Rv),,Rural,Inhabitant,28900.0,645482
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645461,Hope Town (Rv),,Rural,Inhabitant,26700.0,645461
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645504,Jhinga Nallaha (Jppc & Apwdc),,Rural,Un-Inhabitant,24800.0,645504
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645498,Jirkatang Camp No. 7 (Fc),,Rural,Un-Inhabitant,23500.0,645498
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645499,Jirkatang No.2 (Efa),,Rural,Un-Inhabitant,23600.0,645499
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645441,Jirkatang No. 2 (Rv),,Rural,Inhabitant,23700.0,645441
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645460,Kadakachang (Rv),,Rural,Inhabitant,26600.0,645460
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645442,Kalatang (Rv),,Rural,Inhabitant,24000.0,645442
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645453,Knapuram (Rv),,Rural,Inhabitant,25500.0,645453
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645444,Madhuban (Rv),,Rural,Un-Inhabitant,24200.0,645444
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645445,Malapuram (Rv),,Rural,Inhabitant,24300.0,645445
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645513,Manglutan (Efa),,Rural,Un-Inhabitant,29600.0,645513
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645486,Manglutan (Rv),,Rural,Inhabitant,29500.0,645486
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645489,Manjeri (Rv) & Line Dera (Fc),,Rural,Inhabitant,30000.0,645489
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645446,Mannarghat (Rv),,Rural,Inhabitant,24400.0,645446
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645471,Manpur (Rv),,Rural,Inhabitant,27700.0,645471
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645454,Mathura (Rv),,Rural,Inhabitant,25600.0,645454
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645511,Maymyo (Efa),,Rural,Un-Inhabitant,29100.0,645511
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645483,Maymyo (Rv),,Rural,Inhabitant,29000.0,645483
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645492,Middle Strait (Jppc),,Rural,Un-Inhabitant,22800.0,645492
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645502,Mile Tilek (Arf),,Rural,Un-Inhabitant,24500.0,645502
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645501,Mile Tilek (Jppc),,Rural,Un-Inhabitant,23900.0,645501
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645447,Mile Tilek (Rv) & Mile Tilek (Efa),,Rural,Inhabitant,24600.0,645447
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645468,Mithakhari (Rv),,Rural,Inhabitant,27400.0,645468
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645472,Mohwa Dera (Rv),,Rural,Un-Inhabitant,27800.0,645472
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645450,Mount Harriet (Rv),,Rural,Un-Inhabitant,25200.0,645450
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645497,Mrichi Dera (Efa),,Rural,Un-Inhabitant,23400.0,645497
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645475,Muslim Basti (Rv),,Rural,Inhabitant,28100.0,645475
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645466,Namunaghar (Rv),,Rural,Inhabitant,27200.0,645466
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645514,Nayashahar (Efa),,Rural,Un-Inhabitant,29800.0,645514
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645487,Nayashahar (Rv),,Rural,Inhabitant,29700.0,645487
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645462,North Bay (Rv),,Rural,Inhabitant,26800.0,645462
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645474,Ograbraij (Rv),,Rural,Inhabitant,28000.0,645474
35,Andaman And Nicobar Islands,602,South Andamans,SOUTH ANDAMANS,1,1.0,640,5922,Ferrargunj,,1,0,5922,6493,Ferrargunj,,1,645515,Pongi Balu (Fc) & Bada Balu (Efa),,Rural,Un-Inhabitant,30100.0,645515
